household_key,store_id,week_no,last_purchase_day_week,total_sales,total_disc,num_orders,total_qty,overall_weekly_purchase,frac_share,overall_market_share,if_churn,row_id,three_weeks_sales,three_weeks_disc,three_weeks_freq,five_weeks_sales,five_weeks_disc,five_weeks_freq,weeklag
262,443,43,298,113.61,-23.1,7,71,113.61,1,0.96,0,26,445.76,-63.46,7,811.86,-119.13,9.2,1
262,443,44,306,85.4,-19.09,3,54,85.4,1,0.96,0,27,411.35,-66.22,6.333333333,706.09,-106.6,6.6,1
262,443,45,313,139.69,-33.97,4,66,139.69,1,0.96,0,28,392.41,-86.42,5.666666667,670.85,-116.52,5.6,1
262,443,46,317,103.82,-20.26,5,38,103.82,1,0.96,0,29,442.52,-96.42,6.333333333,654.86,-120.45,5.6,1
262,443,47,326,97.41,-13.29,2,43,97.41,1,0.96,0,30,426.32,-86.61,4.666666667,593.64,-119.97,4.8,1
262,443,48,334,85.78,-7.56,5,40,85.78,1,0.96,0,31,426.7,-75.08,5.333333333,625.71,-117.27,5.2,1
262,443,49,341,59.91,-12.53,5,36,59.91,1,0.96,0,32,346.92,-53.64,5.666666667,572.01,-106.7,4.8,1
262,443,50,347,60.16,-16.27,7,39,60.16,1,0.96,0,33,303.26,-49.65,6.333333333,546.77,-103.88,5.6,1
262,443,51,355,67.27,-6.2,3,32,67.27,1,0.96,0,34,273.12,-42.56,6.666666667,474.35,-76.11,5.4,1
262,443,52,360,41.49,-13.13,1,21,41.49,1,0.96,0,35,228.83,-48.13,5.333333333,412.02,-68.98,4.6,1
262,443,53,368,92.15,-6.11,1,37,92.15,1,0.96,0,36,261.07,-41.71,4,406.76,-61.8,4.4,1
262,443,54,374,38.18,-10.73,1,25,38.18,1,0.96,0,37,239.09,-36.17,2,359.16,-64.97,3.6,1
262,443,55,382,63.74,-10.54,2,30,63.74,1,0.96,0,38,235.56,-40.51,1.666666667,362.99,-62.98,3,1
